Customer Country/Region,,Part,Description,Product Description,Product Family Code,Subclass Desc,Subfamily Desc,ATC
GB & IE,,FWV33B/A,"RFB24"" BLU/10CCPU/10CGPU/16GB/512GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BES,2
GB & IE,,FWV43B/A,"RFB24"" PNK/10CCPU/10CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,4
GB & IE,,FWV63B/A,"RFB24"" PUR/10CCPU/10CGPU/16GB/256GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,1
GB & IE,,FWV73B/A,"RFB24"" PUR/10CCPU/10CGPU/16GB/512GB-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BES,1
GB & IE,,FX2E3B/A,RFB MBP 14 SL/12C/16C GPU/24GB/512G-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,2
GB & IE,,FX2F3B/A,RFB MBP 14 SL/14C/20C GPU/24GB/1T-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,2
GB & IE,,FX2T3B/A,RFB MBP 16 SL/14C/20C GPU/24GB/512G-GBR,Refurbished 16-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J616,33
GB & IE,,FX2W3B/A,RFB MBP 16 SL/16C/40C GPU/48GB/1T-GBR,Refurbished 16-inch MacBook Pro Apple M4 Max chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J616,1
GB & IE,,FX2X3B/A,RFB MBP 16 SB/14C/20C GPU/24GB/512G-GBR,Refurbished 16-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J616,19
GB & IE,,FX2Y3B/A,RFB MBP 16 SB/14C/20C GPU/48GB/512G-GBR,Refurbished 16-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J616,16
,,FXDG2B/A,RFB IPAD PRO 11 WIFI 1TB SPACE GRAY-GBR,Refurbished iPad Pro with Wi-Fi,ipad,RFB IPAD,RFB IPAD J417 PRIME,3
,,FXDH2B/A,RFB IPAD PRO 11 WIFI 1TB SILVER-GBR,Refurbished iPad Pro with Wi-Fi,ipad,RFB IPAD,RFB IPAD J417 PRIME,4
,,FXE62B/A,RFB IPAD PRO 11 WF CL 512 GRY-GBR,Refurbished iPad Pro with Wi-Fi+Cellular,ipad,RFB IPAD,RFB IPAD J418 EXTREM,4
,,FXE82B/A,RFB IPAD PRO 11 WF CL 1T GRY-GBR,Refurbished iPad Pro with Wi-Fi+Cellular,ipad,RFB IPAD,RFB IPAD J418 PRIME,16
,,FXE92B/A,RFB IPAD PRO 11 WF CL 1T SLV-GBR,Refurbished iPad Pro with Wi-Fi+Cellular,ipad,RFB IPAD,RFB IPAD J418 PRIME,29
,,FXFA2B/A,RFB IPAD PRO 12.9 WF CL 1T SLV-GBR,Refurbished iPad Pro with Wi-Fi+Cellular,ipad,RFB IPAD,RFB IPAD J421 PRIME,2
,,FY232B/A,RFB IPAD PRO 11 WIFI 128GB GRAY-GBR,Refurbished iPad Pro with Wi-Fi,ipad,RFB IPAD,RFB IPAD J417 ULTIMA,37
GB,,FYJF3B/A,RFB STUDIO DISPLAY STD/HEIGHT/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 STD,10
GB,,FYJG3B/A,RFB STUDIO DISPLAY STD/TILT/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 STD,4
GB,,FYJH3B/A,RFB STUDIO DISPLAY STD/VESA/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 STD,3
GB,,FYJJ3B/A,RFB STUDIO DISPLAY NANO/HEIGHT/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 NAN,1
GB,,FYJK3B/A,RFB STUDIO DISPLAY NANO/TILT/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 NAN,5
GB,,FYJL3B/A,RFB STUDIO DISPLAY NANO/VESA/1M-GBR,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 NAN,2
,,FYLE2B/A,RFB IPAD WI-FI 128GB SILVER-GBR,Refurbished iPad (8th Generation) with Wi-Fi,ipad,RFB IPAD,RFB IPAD J171A ULTIM,5
GB & IE,,G17JCB/A,RFB MBP 14 SG/12C/38C GPU/64G/2T-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,4
GB & IE,,G18N3B/A,RFB MBA 15.3 SPG/10C GPU/16GB/1TB-GBR,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,25
GB,,G1952B/A,"RFB 24"" SLV/8CCPU/8CGPU/16GB/256GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J433 24 ENT,4
GB,,G19D0B/A,"RFB 24"" SLV/8CCPU/10CGPU/16GB/256GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BET,5
GB,,G19E2B/A,"RFB 24"" SLV/8CCPU/10CGPU/16GB/512GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,21
GB,,G19E3B/A,"RFB 24"" SLV/8CCPU/10CGPU/16GB/1TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,4
GB,,G19E6B/A,"RFB 24"" SLV/8CCPU/10CGPU/24GB/1TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,1
GB,,G19E7B/A,"RFB 24"" SLV/8CCPU/10CGPU/24GB/2TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,4
GB,,G19F0B/A,"RFB 24"" YLW/8CCPU/10CGPU/16GB/256GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BET,1
GB,,G19F1B/A,"RFB 24"" YLW/8CCPU/10CGPU/24GB/256GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BET,1
GB,,G19G6B/A,"RFB 24"" YLW/8CCPU/10CGPU/24GB/1TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,3
GB,,G19G7B/A,"RFB 24"" YLW/8CCPU/10CGPU/24GB/2TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,5
GB,,G19J2B/A,"RFB 24"" GRN/8CCPU/10CGPU/16GB/512GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,2
GB,,G19L0B/A,"RFB 24"" BLU/8CCPU/10CGPU/8GB/1TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,1
GB,,G19L3B/A,"RFB 24"" BLU/8CCPU/10CGPU/16GB/1TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,12
GB,,G19L4B/A,"RFB 24"" BLU/8CCPU/10CGPU/16GB/2TB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,1
GB,,G19L5B/A,"RFB 24"" BLU/8CCPU/10CGPU/24GB/512GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,2
GB,,G19Q2B/A,"RFB 24"" PUR/8CCPU/10CGPU/16GB/512GB-GBR",Refurbished iMac,mac,RFB IMAC,RFB IMAC J434 24 BES,9
GB & IE,,G1AG0B/A,RFB MBP 16 SB/12C/18C GPU/36GB/1TB-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,1
GB & IE,,G1AW3B/A,RFB MBP 14 SB/14C/30C GPU/96GB/1TB-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,1
GB & IE,,G1AWCB/A,RFB MBP 14 SB/16C/40C GPU/64GB/2TB-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,2
GB & IE,,G1AWGB/A,RFB MBP 14 SB/16C/40C GPU/128GB/2TB-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,1
GB & IE,,G1AY2B/A,RFB MBP 14 SL/12C/18C GPU/36GB/1TB-GBR,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,1
GB & IE,,G1BP0B/A,RFB MBA 15.3 SPG/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,5
GB & IE,,G1BQ5B/A,RFB MBA 15.3 SPG/10C GPU/24 GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,7
GB & IE,,G1BR0B/A,RFB MBA 15.3 SLV/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,6
GB & IE,,G1BS2B/A,RFB MBA 15.3 SLV/10C GPU/16GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1BS5B/A,RFB MBA 15.3 SLV/10C GPU/24 GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,10
GB & IE,,G1BS7B/A,RFB MBA 15.3 SLV/10C GPU/24 GB/2TB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1BT0B/A,RFB MBA 15.3 STL/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,2
GB & IE,,G1BU3B/A,RFB MBA 15.3 STL/10C GPU/16GB/1TB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1BU5B/A,RFB MBA 15.3 STL/10C GPU/24 GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,15
GB & IE,,G1BU6B/A,RFB MBA 15.3 STL/10C GPU/24 GB/1TB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1BV0B/A,RFB MBA 15.3 MDN/10C GPU/16GB/256GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,3
GB & IE,,G1BW2B/A,RFB MBA 15.3 MDN/10C GPU/16GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,4
GB & IE,,G1BW3B/A,RFB MBA 15.3 MDN/10C GPU/16GB/1TB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1BW5B/A,RFB MBA 15.3 MDN/10C GPU/24 GB/512GB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,5
GB & IE,,G1BW6B/A,RFB MBA 15.3 MDN/10C GPU/24 GB/1TB-GBR,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
GB & IE,,G1CD3B/A,RFB MAC STUDIO/14C C/32C G/36G/1TB-GBR,Refurbished Mac Studio Apple M4 Max chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CD5B/A,RFB MAC STUDIO/16C C/40C G/64G/1TB-GBR,Refurbished Mac Studio Apple M4 Max chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,2
GB & IE,,G1CE3B/A,RFB MAC STUDIO/32C C/80C G/512G/1TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CE4B/A,RFB MAC STUDIO/28C C/60C G/96G/2TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CECB/A,RFB MAC STUDIO/32C C/80C G/256G/4TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CEHB/A,RFB MAC STUDIO/32C C/80C G/256G/8TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CELB/A,RFB MAC STUDIO/28C C/60C G/256G/16TB-GBR,Refurbished Mac Studio Apple M3 Ultra chip,mac,RFB MAC STUDIO,RFB MAC STUDIO J575,1
GB & IE,,G1CF2B/A,RFBMACMINI/10C CPU/10C GPU/32G/512G-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 GO,2
GB & IE,,G1CF7B/A,RFBMACMINI/10C CPU/10CGPU/16G/1T-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 GO,1
GB & IE,,G1CFAB/A,RFBMACMINI/10C CPU/10CGPU/32G/256G-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 GO,1
GB & IE,,G1CG1B/A,RFBMACMINI/10C CPU/10C GPU/24G/1T-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 BE,3
GB & IE,,G1CM9B/A,RFB MBP 16 SB/16C/40C GPU/128GB/4TB-GBR,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,3
GB & IE,,G1CW0B/A,RFB MBA 13 STL/10C GPU/16GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1CY0B/A,RFB MBA 13 MDN/10C GPU/16GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,3
GB & IE,,G1DD0B/A,RFB MBA 15 STL/10C GPU/24GB/256GB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,1
GB & IE,,G1DF0B/A,RFB MBA 15 STL/10C GPU/16GB/1TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,4
GB & IE,,G1DH0B/A,RFB MBA 15 MDN/10C GPU/16GB/1TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,2
GB & IE,,G1DS2B/A,RFB MBP14 SB/10C/10C GPU/16G/512G/NT-GBR,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,1
GB & IE,,G1EH1B/A,"RFB24"" SLV/10CCPU/10CGPU/16GB/256/NT-GBR",Refurbished 24-inch iMac Apple M4 Chip,mac,RFB IMAC,RFB IMAC J624 24 BET,2
GB & IE,,G1FB1B/A,RFB MBP 14 SL/12C/16C GPU/24GB/2TB-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,1
GB & IE,,G1FE4B/A,RFB MBP 14 SB/12C/16C GPU/48GB/1T-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,1
GB & IE,,G1FEDB/A,RFB MBP 14 SB/12C/16CGPU/24G/512G/NT-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,3
GB & IE,,G1FF2B/A,RFB MBP 14 SB/14C/20C GPU/48GB/1T-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,2
GB & IE,,G1FF3B/A,RFB MBP 14 SB/14C/20C GPU/48GB/2TB-GBR,Refurbished 14-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,1
GB & IE,,G1FGLB/A,RFB MBP 14 SB/16C/40C GPU/48GB/2T/NT-GBR,Refurbished 14-inch MacBook Pro Apple M4 Max chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,1
GB & IE,,G1FGWB/A,RFB MBP 14 SB/16C/40C GPU/128G/8T/NT-GBR,Refurbished 14-inch MacBook Pro Apple M4 Max chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J614,1
GB & IE,,G1FT3B/A,RFB MBP 16 SB/14C/20CGPU/24G/512G/NT-GBR,Refurbished 16-inch MacBook Pro Apple M4 Pro chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J616,1
GB & IE,,G1GS0B/A,RFB MBA 13 SLV/10C GPU/24GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1GS2B/A,RFB MBA 13 SLV/10C GPU/32GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1GS4B/A,RFB MBA 13 SLV/10C GPU/32GB/2TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,3
GB & IE,,G1GT0B/A,RFB MBA 13 STL/10C GPU/24GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1GT3B/A,RFB MBA 13 STL/10C GPU/32GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1GU2B/A,RFB MBA 13 MDN/10C GPU/32GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1GU4B/A,RFB MBA 13 MDN/10C GPU/32GB/2TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1H14B/A,RFB MBA 15 STL/10C GPU/32GB/2TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,1
GB & IE,,G1H21B/A,RFB MBA 15 MDN/10C GPU/24GB/2TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,1
GB & IE,,G1H71B/A,RFB MBA 13 SKY/10C GPU/24GB/256GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1H80B/A,RFB MBA 13 SKY/10C GPU/16GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1H91B/A,RFB MBA 13 SKY/10C GPU/24GB/2TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1H92B/A,RFB MBA 13 SKY/10C GPU/32GB/512GB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1H93B/A,RFB MBA 13 SKY/10C GPU/32GB/1TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,2
GB & IE,,G1H94B/A,RFB MBA 13 SKY/10C GPU/32GB/2TB-GBR,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
GB & IE,,G1HE0B/A,RFB MBA 15 SKY/10C GPU/16GB/1TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,3
GB & IE,,G1HF0B/A,RFB MBA 15 SKY/10C GPU/24GB/1TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,1
GB & IE,,G1HF1B/A,RFB MBA 15 SKY/10C GPU/24GB/2TB-GBR,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,1
GB & IE,,G1JX5B/A,RFBMACMINI/10C CPU/10C/32G/2T/10G-GBR,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 BE,1
GB & IE,,G1KZAB/A,RFBMACMINI/12C CPU/16CGPU/24G/1T-GBR,Refurbished Mac mini Apple M4 Pro Chip,mac,RFB MAC MINI,RFB MAC MINI J773 UL,3
GB & IE,,G1KZQB/A,RFBMACMINI/14C CPU/20CGPU/24G/512G-GBR,Refurbished Mac mini Apple M4 Pro Chip,mac,RFB MAC MINI,RFB MAC MINI J773 UL,1
,,MC7U4Y/A,MBA 13.6 SPG/8C GPU/16GB/256GB-ESP,,mac,MACBOOK AIR J413 JUN,MACBOOK AIR J413 13/,23
AT & DE,,FC6C4D/A,RFB MBA 13 MDN/10C GPU/24GB/512GB-DEU,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,7
IT,,FC6C4T/A,RFB MBA 13 MDN/10C GPU/24GB/512GB-ITA,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,3
PL,,FC6C4ZE/A,RFB MBA 13 MDN/10C GPU/24GB/512GB-ZEE,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
NL,,FC6T4N/A,RFB MBA 13 SKY/8C GPU/16GB/256GB-NLD,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,12
CH,,FC6T4SM/A,RFB MBA 13 SKY/8C GPU/16GB/256GB-SWM,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,8
IT,,FC6T4T/A,RFB MBA 13 SKY/8C GPU/16GB/256GB-ITA,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,17
AT & DE,,FC6U4D/A,RFB MBA 13 SKY/10C GPU/16GB/512GB-DEU,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,16
CH,,FC6U4SM/A,RFB MBA 13 SKY/10C GPU/16GB/512GB-SWM,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,6
IT,,FC6U4T/A,RFB MBA 13 SKY/10C GPU/16GB/512GB-ITA,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,3
ES,,FC6U4Y/A,RFB MBA 13 SKY/10C GPU/16GB/512GB-ESP,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,26
PL,,FC6U4ZE/A,RFB MBA 13 SKY/10C GPU/16GB/512GB-ZEE,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,5
AT & DE,,FC6V4D/A,RFB MBA 13 SKY/10C GPU/24GB/512GB-DEU,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,7
FR,,FC6V4F/A,RFB MBA 13 SKY/10C GPU/24GB/512GB-FRA,Refurbished 13-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J713,1
IT,,FC7A4T/A,RFB MBA 15 SKY/10C GPU/16GB/256GB-ITA,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,2
ES,,FC7A4Y/A,RFB MBA 15 SKY/10C GPU/16GB/256GB-ESP,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,9
IT,,FC7C4T/A,RFB MBA 15 SKY/10C GPU/16GB/512GB-ITA,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,3
ES,,FC7C4Y/A,RFB MBA 15 SKY/10C GPU/16GB/512GB-ESP,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,10
ES,,FC7D4Y/A,RFB MBA 15 SKY/10C GPU/24GB/512GB-ESP,Refurbished 15-inch MacBook Air Apple M4 chip,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J715,6
AT & DE,,FCX04D/A,RFB MBP14 SB/10C/10C GPU/24GB/1T-DEU,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,3
FR,,FCX04F/A,RFB MBP14 SB/10C/10C GPU/24GB/1T-FRA,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,1
BE,,FCX04FN/A,RFB MBP14 SB/10C/10C GPU/24GB/1T-BEL,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,4
FR,,FCX14F/A,RFB MBP14 SL/10C/10C GPU/24GB/1T-FRA,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,26
BE,,FCX14FN/A,RFB MBP14 SL/10C/10C GPU/24GB/1T-BEL,Refurbished 14-inch MacBook Pro Apple M4 Chip,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J604,7
FR,,FCX44F/A,RFBMACMINI/12C CPU/16C GPU/24G/512GB-FRA,Refurbished Mac mini Apple M4 Pro Chip,mac,RFB MAC MINI,RFB MAC MINI J773 UL,15
BE & NL,,FCX44FN/A,RFBMACMINI/12C CPU/16C GPU/24G/512GB-BEL,Refurbished Mac mini Apple M4 Pro Chip,mac,RFB MAC MINI,RFB MAC MINI J773 UL,1
AT & DE,,FCYT4D/A,RFBMACMINI/10C CPU/10C GPU/24G/512GB-DEU,Refurbished Mac mini Apple M4 Chip,mac,RFB MAC MINI,RFB MAC MINI J773 BE,1
AT & DE,,FDEW4D/A,"RFB HOMEPOD, MIDNIGHT-DEU",Refurbished HomePod,macaccessories,RFB HOME,RFB HOMEPOD B620 BES,224
FR,,FDEW4F/A,"RFB HOMEPOD, MIDNIGHT-FRA",Refurbished HomePod,macaccessories,RFB HOME,RFB HOMEPOD B620 BES,269
AT & DE,,FDEY4D/A,"RFB HOMEPOD, WHITE-DEU",Refurbished HomePod,macaccessories,RFB HOME,RFB HOMEPOD B620 BES,149
FR,,FDEY4F/A,"RFB HOMEPOD, WHITE-FRA",Refurbished HomePod,macaccessories,RFB HOME,RFB HOMEPOD B620 BES,137
